var,state,year,value,occupation_full,occupation_code,occupation_group
"Advertising, Public Relations and Sales Managers",base,2029,13.6982,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2030,13.9205,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2031,14.1436,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2032,14.3674,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2033,14.5919,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2034,14.8171,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2035,15.0429,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2036,15.2694,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2037,15.4968,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2038,15.7252,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2039,15.9549,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2040,16.1858,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2041,16.418,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2042,16.6517,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2043,16.8869,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2044,17.1236,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2045,17.362,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2046,17.6022,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2047,17.8443,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2048,18.0885,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2049,18.3349,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2050,18.5836,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
Business Administration Managers,base,2017,14.5395,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2017,14.5395,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2017,14.5395,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2017,14.5395,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2017,14.5395,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2018,15.8686,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2018,15.8686,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2018,15.8686,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2018,15.8686,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2018,15.8686,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2019,16.1143,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2019,16.1143,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2019,16.1143,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2019,16.1143,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2019,16.1143,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2020,16.4906,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2020,16.4906,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2020,16.4906,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2020,16.4906,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2020,16.4906,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2021,15.955,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2021,15.955,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2021,15.955,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2021,15.955,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2021,15.955,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2022,15.7498,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2022,15.7498,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2022,15.7498,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2022,15.7498,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2022,15.7498,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2023,16.1446,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2023,16.1446,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2023,16.1446,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2023,16.1446,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2023,16.1446,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2024,16.3163,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2024,16.3163,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2024,16.3163,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2024,16.3163,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2024,16.3163,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2025,16.792,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2025,16.792,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2025,16.792,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2025,16.792,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2025,16.792,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2026,16.7854,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2026,16.7854,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2026,16.7854,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2026,16.7854,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2026,16.7854,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2027,17.0915,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2027,17.0915,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2027,17.0915,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2027,17.0915,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2027,17.0915,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2028,17.3558,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2028,17.3558,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2028,17.3558,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2028,17.3558,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2028,17.3558,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2029,17.6262,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2029,17.6262,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2029,17.6262,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2029,17.6262,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2029,17.6262,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2030,17.8975,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2030,17.8975,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2030,17.8975,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2030,17.8975,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2030,17.8975,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2031,18.1702,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2031,18.1702,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2031,18.1702,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2031,18.1702,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2031,18.1702,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2032,18.444,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2032,18.444,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2032,18.444,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2032,18.444,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2032,18.444,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2033,18.719,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2033,18.719,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2033,18.719,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2033,18.719,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2033,18.719,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2034,18.9949,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2034,18.9949,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2034,18.9949,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2034,18.9949,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2034,18.9949,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2035,19.2719,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2035,19.2719,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2035,19.2719,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2035,19.2719,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2035,19.2719,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2036,19.5498,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2036,19.5498,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2036,19.5498,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2036,19.5498,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2036,19.5498,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2037,19.8289,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2037,19.8289,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2037,19.8289,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2037,19.8289,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2037,19.8289,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2038,20.1094,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2038,20.1094,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2038,20.1094,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2038,20.1094,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2038,20.1094,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2039,20.3915,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2039,20.3915,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2039,20.3915,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2039,20.3915,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2039,20.3915,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2040,20.6751,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2040,20.6751,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2040,20.6751,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2040,20.6751,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2040,20.6751,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2041,20.9604,O132 Business Administration Managers,O132,O1 MANAGERS
