var,state,year,value,occupation_full,occupation_code,occupation_group
"Advertising, Public Relations and Sales Managers",base,2029,164.3633,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2030,167.289,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2031,170.2194,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2032,173.1532,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2033,176.0895,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2034,179.027,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2035,181.9658,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2036,184.906,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2037,187.8484,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2038,190.797,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2039,193.7527,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2040,196.716,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2041,199.6877,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2042,202.6687,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2043,205.6595,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2044,208.661,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2045,211.6743,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2046,214.7005,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2047,217.7408,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2048,220.7971,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2049,223.8715,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
"Advertising, Public Relations and Sales Managers",base,2050,226.9657,"O131 Advertising, Public Relations and Sales Managers",O131,O1 MANAGERS
Business Administration Managers,base,2017,158.0033,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2017,158.0033,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2017,158.0033,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2017,158.0033,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2017,158.0033,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2018,162.8473,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2018,162.8473,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2018,162.8473,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2018,162.8473,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2018,162.8473,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2019,167.1791,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2019,167.1791,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2019,167.1791,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2019,167.1791,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2019,167.1791,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2020,169.121,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2020,169.121,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2020,169.121,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2020,169.121,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2020,169.121,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2021,168.2404,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2021,168.2404,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2021,168.2404,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2021,168.2404,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2021,168.2404,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2022,169.8403,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2022,169.8403,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2022,169.8403,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2022,169.8403,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2022,169.8403,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2023,171.1974,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2023,171.1974,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2023,171.1974,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2023,171.1974,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2023,171.1974,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2024,174.2895,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2024,174.2895,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2024,174.2895,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2024,174.2895,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2024,174.2895,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2025,176.7895,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2025,176.7895,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2025,176.7895,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2025,176.7895,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2025,176.7895,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2026,179.8006,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2026,179.8006,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2026,179.8006,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2026,179.8006,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2026,179.8006,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2027,182.8688,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2027,182.8688,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2027,182.8688,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2027,182.8688,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2027,182.8688,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2028,185.9523,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2028,185.9523,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2028,185.9523,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2028,185.9523,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2028,185.9523,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2029,189.0566,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2029,189.0566,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2029,189.0566,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2029,189.0566,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2029,189.0566,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2030,192.1688,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2030,192.1688,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2030,192.1688,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2030,192.1688,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2030,192.1688,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2031,195.2858,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2031,195.2858,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2031,195.2858,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2031,195.2858,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2031,195.2858,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2032,198.4052,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2032,198.4052,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2032,198.4052,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2032,198.4052,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2032,198.4052,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2033,201.5261,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2033,201.5261,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2033,201.5261,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2033,201.5261,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2033,201.5261,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2034,204.6475,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2034,204.6475,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2034,204.6475,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2034,204.6475,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2034,204.6475,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2035,207.7692,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2035,207.7692,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2035,207.7692,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2035,207.7692,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2035,207.7692,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2036,210.8912,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2036,210.8912,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2036,210.8912,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2036,210.8912,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2036,210.8912,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2037,214.0141,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2037,214.0141,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2037,214.0141,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2037,214.0141,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2037,214.0141,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2038,217.1419,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2038,217.1419,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2038,217.1419,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2038,217.1419,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2038,217.1419,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2039,220.2752,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2039,220.2752,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2039,220.2752,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2039,220.2752,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2039,220.2752,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2040,223.4146,O132 Business Administration Managers,O132,O1 MANAGERS
Business Administration Managers,base,2040,223.4146,O132 Business Administration Managers,O132,O1 MANAGERS
